FZ,RL
895.52,192.39999999999998
898.38,192.39999999999998
891.9,192.3
882.9,192.39999999999998
873.26,192.3
865.28,192.39999999999998
864.28,192.3
863.21,192.39999999999998
867.81,192.39999999999998
874.74,192.3
886.17,192.3
893.92,192.39999999999998
897.05,192.3
898.82,192.2
890.11,192.3
879.66,192.3
871.1,192.3
862.05,192.3
864.67,192.3
867.24,192.3
874.48,192.3
886.81,192.2
894.25,192.3
899.3,192.2
901.95,192.2
895.55,192.2
885.9,192.2
874.86,192.2
869.02,192.2
865.11,192.2
869.34,192.2
876.23,192.2
884.94,192.2
896.11,192.2
903.38,192.2
905.28,192.10000000000002
902.69,192.2
899.01,192.2
885.69,192.10000000000002
878.38,192.10000000000002
873.48,192.2
875.0,192.10000000000002
878.3,192.10000000000002
886.56,192.10000000000002
895.19,192.10000000000002
904.06,192.10000000000002
906.21,192.10000000000002
908.26,192.10000000000002
901.23,192.10000000000002
891.67,192.10000000000002
880.41,192.10000000000002
873.65,192.10000000000002
873.65,192.10000000000002
878.69,192.10000000000002
883.94,192.10000000000002
892.06,192.10000000000002
899.07,192.10000000000002
907.64,192.10000000000002
908.9,192.10000000000002
907.43,192.10000000000002
899.37,192.10000000000002
892.07,192.0
883.76,192.0
881.31,192.0
885.21,192.0
886.92,192.0
892.91,191.9
900.19,192.0
907.01,192.0
912.21,192.0
911.73,192.0
907.66,192.0
897.33,192.0
885.77,192.0
884.31,192.0
887.11,192.0
893.53,192.0
901.76,192.0
909.81,192.0
914.69,192.0
915.22,192.0
914.75,192.0
906.38,192.0
894.19,192.0
886.73,192.0
882.03,192.0
880.31,192.0
887.93,192.0
895.69,192.0
904.9,191.9
911.07,192.10000000000002
915.19,192.10000000000002
915.6,192.0
907.75,192.10000000000002
899.6,192.0
887.55,192.0
880.7,192.0
880.04,192.0
883.38,192.0
891.88,192.0
897.8,192.0
906.69,192.0
913.68,192.0
914.89,192.0
911.52,192.0
898.81,192.0
891.25,192.0
882.2,192.10000000000002
882.95,192.0
879.18,192.0
884.91,192.0
893.61,192.0
901.99,192.0
910.81,191.9
914.27,192.10000000000002
914.01,192.0
908.22,192.0
895.7,192.0
885.68,192.0
879.38,192.0
878.05,192.10000000000002
881.35,192.0
891.12,192.0
900.52,192.0
909.27,192.0
914.47,192.0
915.16,192.0
910.71,192.10000000000002
897.8,192.0
886.34,192.0
876.34,192.0
873.97,192.0
877.88,192.0
886.14,192.0
892.45,192.0
901.76,192.0
909.07,192.10000000000002
914.15,192.0
912.04,192.0
904.15,192.0
891.76,192.0
881.15,192.0
875.99,192.0
875.62,192.0
883.86,192.0
889.88,192.0
902.01,192.0
912.29,192.0
916.64,192.10000000000002
915.1,192.0
908.91,192.0
897.23,192.0
884.99,192.0
878.67,192.0
876.91,192.0
882.59,192.10000000000002
890.63,192.0
900.18,192.0
909.34,192.0
916.19,192.0
919.33,192.0
912.56,192.0
901.68,192.0
888.67,192.10000000000002
882.38,192.0
881.44,192.10000000000002
883.81,192.10000000000002
890.42,192.0
899.24,192.0
909.11,192.10000000000002
917.04,192.0
918.83,192.0
920.38,192.0
907.51,192.0
897.33,192.0
889.23,192.0
883.66,192.0
885.88,192.0
890.8,192.0
898.77,192.0
907.93,192.0
915.74,192.0
922.35,192.10000000000002
920.83,192.0
913.82,192.0
901.98,192.0
893.98,192.10000000000002
885.41,192.0
887.91,192.0
893.48,192.0
898.6,192.10000000000002
907.79,192.0
917.21,192.0
923.27,192.0
927.09,192.0
922.36,192.0
913.0,192.0
902.19,192.10000000000002
893.7,192.0
891.01,192.0
894.04,192.0
901.25,192.0
907.73,192.0
917.57,192.0
926.83,192.0
933.28,192.0
931.21,192.10000000000002
922.02,192.10000000000002
912.41,192.0
900.14,192.0
894.9,192.10000000000002
896.03,192.10000000000002
901.8,192.10000000000002
910.69,192.2
918.84,192.10000000000002
926.56,192.10000000000002
933.8,192.10000000000002
932.99,192.10000000000002
928.36,192.10000000000002
913.6,192.2
907.14,192.10000000000002
899.3,192.10000000000002
896.76,192.10000000000002
900.46,192.2
908.84,192.2
917.46,192.2
926.74,192.3
934.82,192.2
939.87,192.2
936.09,192.2
924.93,192.3
914.96,192.3
904.67,192.3
897.66,192.3
901.75,192.3
907.85,192.3
917.4,192.39999999999998
927.62,192.3
937.84,192.39999999999998
940.12,192.39999999999998
941.54,192.39999999999998
932.72,192.39999999999998
919.63,192.39999999999998
907.48,192.39999999999998
901.36,192.5
901.83,192.5
904.1,192.39999999999998
912.77,192.5
923.74,192.5
935.53,192.5
943.82,192.5
944.51,192.5
936.0,192.5
926.49,192.60000000000002
911.91,192.60000000000002
902.41,192.60000000000002
900.19,192.60000000000002
903.11,192.60000000000002
907.2,192.7
918.54,192.7
932.47,192.7
941.14,192.7
945.49,192.7
941.17,192.7
928.77,192.7
916.09,192.8
904.34,192.7
899.83,192.8
900.41,192.8
905.96,192.8
915.98,192.8
929.52,192.8
938.65,192.8
944.38,192.8
941.21,192.8
932.32,192.89999999999998
916.48,192.89999999999998
908.23,192.89999999999998
901.95,192.89999999999998
897.51,193.0
902.21,193.0
912.43,193.0
923.97,193.1
935.98,193.0
942.26,193.0
941.82,193.0
935.6,193.1
920.9,193.0
907.14,193.1
899.41,193.1
895.99,193.0
899.89,193.1
909.61,193.1
920.55,193.2
935.66,193.2
943.58,193.2
946.01,193.2
937.17,193.1
924.06,193.2
909.34,193.29999999999998
901.23,193.2
895.65,193.29999999999998
896.85,193.29999999999998
905.1,193.29999999999998
916.91,193.4
928.26,193.29999999999998
942.56,193.4
944.06,193.29999999999998
941.08,193.4
929.15,193.4
915.95,193.4
904.55,193.4
897.67,193.5
897.8,193.5
904.81,193.5
916.42,193.5
926.91,193.5
938.81,193.5
947.78,193.6
944.8,193.5
934.6,193.6
921.28,193.5
909.2,193.6
901.78,193.6
898.84,193.70000000000002
905.44,193.70000000000002
913.47,193.70000000000002
927.09,193.6
937.15,193.70000000000002
947.34,193.70000000000002
947.79,193.70000000000002
939.13,193.70000000000002
928.56,193.70000000000002
912.79,193.79999999999998
903.55,193.79999999999998
898.13,193.79999999999998
899.81,193.9
906.59,193.9
920.27,193.79999999999998
932.88,193.9
945.53,193.9
947.86,193.9
939.94,193.9
930.34,194.0
914.1,194.0
901.93,194.0
894.34,194.0
893.76,194.1
900.81,194.1
906.13,194.20000000000002
921.05,194.1
932.41,194.0
936.13,194.1
931.9,194.1
919.1,194.20000000000002
903.28,194.20000000000002
889.17,194.20000000000002
880.0,194.20000000000002
878.29,194.20000000000002
883.14,194.20000000000002
891.27,194.20000000000002
904.99,194.20000000000002
914.2,194.20000000000002
923.84,194.3
923.53,194.3
914.33,194.3
900.51,194.20000000000002
885.48,194.3
878.61,194.3
872.01,194.3
874.87,194.3
883.89,194.3
893.65,194.4
908.51,194.4
914.81,194.4
915.14,194.4
907.82,194.3
893.65,194.3
880.13,194.4
867.84,194.4
865.08,194.4
863.4,194.4
869.42,194.4
877.63,194.4
887.48,194.4
894.31,194.4
894.32,194.5
891.67,194.4
878.3,194.4
865.32,194.5
854.82,194.4
849.69,194.4
848.38,194.4
853.94,194.4
863.02,194.4
872.64,194.4
883.9,194.4
889.53,194.4
886.63,194.4
875.31,194.4
862.48,194.4
851.39,194.4
843.29,194.4
840.81,194.4
846.81,194.4
855.19,194.5
864.13,194.4
875.48,194.4
877.33,194.5
875.86,194.4
865.98,194.4
853.62,194.4
840.86,194.4
834.7,194.4
831.23,194.4
830.18,194.4
838.87,194.4
848.25,194.5
856.39,194.5
862.51,194.4
864.03,194.4
857.56,194.3
848.78,194.4
835.92,194.5
826.07,194.4
821.8,194.4
819.57,194.4
824.7,194.3
835.38,194.4
843.9,194.3
853.08,194.4
858.68,194.3
858.3,194.3
849.22,194.3
838.89,194.3
825.93,194.3
817.58,194.3
815.97,194.20000000000002
821.15,194.20000000000002
830.46,194.20000000000002
841.84,194.20000000000002
851.52,194.20000000000002
859.62,194.1
860.53,194.1
855.68,194.0
846.16,194.0
833.28,194.0
822.83,194.0
820.43,194.0
821.28,194.0
828.48,194.0
837.11,193.9
850.14,193.9
858.62,193.9
863.34,193.9
862.12,193.9
850.95,193.9
839.02,193.79999999999998
826.62,193.79999999999998
821.64,193.79999999999998
819.86,193.79999999999998
823.17,193.9
828.72,193.79999999999998
842.3,193.70000000000002
851.74,193.79999999999998
858.05,193.70000000000002
856.43,193.70000000000002
848.7,193.6
838.48,193.6
826.69,193.6
818.84,193.6
813.71,193.6
816.12,193.6
824.61,193.6
835.38,193.6
846.17,193.5
855.51,193.5
858.23,193.4
853.06,193.4
840.88,193.4
831.43,193.4
821.49,193.4
814.54,193.4
816.16,193.29999999999998
823.36,193.4
834.06,193.29999999999998
849.66,193.2
857.46,193.2
862.16,193.2
857.51,193.2
846.34,193.2
833.85,193.1
824.89,193.1
818.87,193.1
818.34,193.1
821.79,193.1
831.71,193.1
844.33,193.1
858.57,193.1
861.07,193.0
861.17,192.89999999999998
851.33,193.0
841.28,192.89999999999998
826.92,192.89999999999998
820.48,192.89999999999998
818.18,192.89999999999998
821.42,192.89999999999998
831.11,192.89999999999998
839.93,192.8
855.12,192.8
860.78,192.8
862.75,192.8
854.1,192.7
841.71,192.7
832.92,192.7
823.29,192.7
819.97,192.7
822.8,192.60000000000002
829.43,192.7
839.83,192.7
852.55,192.60000000000002
861.85,192.60000000000002
862.63,192.60000000000002
859.05,192.60000000000002
849.93,192.60000000000002
839.31,192.5
830.55,192.5
825.61,192.5
823.85,192.5
829.5,192.5
838.7,192.5
848.88,192.5
860.38,192.39999999999998
866.32,192.39999999999998
863.6,192.39999999999998
854.1,192.3
844.26,192.3
831.55,192.3
826.84,192.3
827.08,192.3
831.61,192.3
840.45,192.3
852.09,192.3
862.62,192.2
869.48,192.2
868.09,192.2
859.5,192.2
849.82,192.10000000000002
839.0,192.10000000000002
832.58,192.2
827.74,192.2
831.81,192.10000000000002
838.42,192.10000000000002
846.5,192.10000000000002
855.59,192.10000000000002
862.68,192.0
863.89,192.10000000000002
860.46,192.0
854.37,192.0
841.99,192.0
834.09,192.0
830.1,192.0
832.84,192.0
838.17,192.0
845.17,192.0
853.95,191.9
863.73,191.9
867.81,191.8
864.65,191.9
856.83,191.9
849.45,191.8
839.84,191.8
834.82,191.8
835.12,191.8
837.36,191.9
845.62,191.8
853.1,191.8
863.42,191.8
868.93,191.8
868.03,191.70000000000002
861.61,191.8
854.03,191.70000000000002
846.72,191.70000000000002
838.88,191.70000000000002
837.98,191.70000000000002
839.99,191.70000000000002
842.73,191.6
850.1,191.6
859.97,191.6
867.76,191.6
871.33,191.6
863.95,191.6
856.02,191.5
850.07,191.6
844.97,191.6
840.14,191.6
835.28,191.5
841.47,191.5
847.24,191.5
855.95,191.5
867.17,191.5
869.15,191.5
869.77,191.4
863.55,191.4
856.97,191.4
846.66,191.4
842.95,191.4
838.76,191.4
841.88,191.4
847.66,191.4
854.0,191.29999999999998
864.27,191.29999999999998
873.09,191.29999999999998
874.86,191.4
868.14,191.29999999999998
863.33,191.29999999999998
855.18,191.29999999999998
849.25,191.29999999999998
844.49,191.29999999999998
844.62,191.29999999999998
848.01,191.20000000000002
855.86,191.20000000000002
867.16,191.29999999999998
874.12,191.29999999999998
878.68,191.20000000000002
878.0,191.29999999999998
871.45,191.20000000000002
860.53,191.20000000000002
853.62,191.20000000000002
851.27,191.20000000000002
850.86,191.20000000000002
850.44,191.20000000000002
857.71,191.20000000000002
863.52,191.20000000000002
871.36,191.20000000000002
876.16,191.20000000000002
876.53,191.20000000000002
872.16,191.1
864.1,191.20000000000002
860.37,191.1
855.4,191.1
851.62,191.1
852.33,191.1
855.86,191.1
863.55,191.1
871.38,191.1
878.14,191.1
881.03,191.1
879.29,191.1
872.57,191.1
865.54,191.1
858.36,191.1
855.65,191.0
853.93,191.1
857.74,191.1
862.18,191.0
871.56,191.1
879.49,191.0
884.49,191.0
883.04,191.0
879.67,191.0
870.1,191.0
863.1,191.0
859.14,191.0
856.48,191.0
859.19,191.1
863.17,191.1
869.98,191.1
876.73,191.1
884.29,191.0
888.58,191.1
883.92,191.0
877.62,191.0
867.41,191.0
860.59,191.0
859.16,191.0
856.6,191.0
861.09,191.0
867.97,191.0
878.13,191.0
882.93,190.9
885.85,190.9
883.57,191.0
878.2,190.9
873.46,191.0
865.94,190.9
864.38,190.9
864.94,190.79999999999998
870.29,190.9
872.01,190.79999999999998
876.78,190.9
881.64,190.9
885.56,190.79999999999998
886.84,190.9
883.74,190.79999999999998
876.45,190.9
867.95,190.9
869.0,190.79999999999998
872.85,190.9
873.57,190.9
877.75,190.79999999999998
881.51,190.9
888.76,190.79999999999998
890.56,190.79999999999998
891.19,190.79999999999998
887.28,190.9
876.59,190.79999999999998
875.05,190.9
874.04,190.79999999999998
870.32,190.79999999999998
872.07,190.79999999999998
874.68,190.9
880.23,190.9
885.76,190.9
889.52,190.79999999999998
892.13,190.79999999999998
887.7,190.79999999999998
881.57,190.9
873.68,190.79999999999998
870.22,190.9
867.93,190.79999999999998
869.92,190.79999999999998
871.43,190.9
877.63,190.79999999999998
884.84,190.79999999999998
889.76,190.79999999999998
893.35,190.79999999999998
889.19,190.9
885.27,190.79999999999998
878.3,190.79999999999998
872.66,190.9
871.38,190.9
870.61,190.79999999999998
869.64,190.9
875.17,190.79999999999998
882.14,190.9
886.78,190.79999999999998
891.52,190.79999999999998
892.12,190.79999999999998
887.01,190.79999999999998
881.73,190.79999999999998
872.83,190.79999999999998
868.06,190.9
867.77,190.9
869.19,190.79999999999998
871.16,190.79999999999998
876.81,190.79999999999998
882.4,190.79999999999998
888.98,190.79999999999998
890.8,190.79999999999998
890.45,190.79999999999998
883.72,190.79999999999998
875.13,190.9
871.27,190.79999999999998
866.42,190.79999999999998
864.37,190.79999999999998
868.6,190.79999999999998
873.58,190.79999999999998
881.58,190.9
887.32,190.79999999999998
893.16,190.79999999999998
890.01,190.79999999999998
885.08,190.79999999999998
877.43,190.79999999999998
869.94,190.79999999999998
867.07,190.79999999999998
866.04,190.79999999999998
869.66,190.79999999999998
871.54,190.79999999999998
878.0,190.9
886.76,190.9
891.7,190.9
890.28,190.9
890.03,190.79999999999998
879.9,190.79999999999998
873.8,190.79999999999998
868.5,190.79999999999998
870.36,190.79999999999998
868.77,190.9
871.79,190.79999999999998
877.79,190.9
883.57,190.79999999999998
889.77,190.79999999999998
893.62,190.9
892.74,190.9
885.66,190.79999999999998
876.97,190.9
871.03,190.79999999999998
868.82,190.9
868.63,190.79999999999998
874.08,190.79999999999998
880.46,190.9
885.67,190.9
891.6,190.79999999999998
897.16,190.79999999999998
896.17,190.9
888.5,190.79999999999998
881.15,190.79999999999998
875.13,190.9
874.83,190.79999999999998
869.88,190.9
872.81,190.9
878.7,190.79999999999998
883.69,190.9
891.44,190.9
897.67,190.79999999999998
896.47,190.9
894.64,190.9
889.65,190.9
881.21,190.79999999999998
874.45,190.9
876.94,190.79999999999998
875.96,190.79999999999998
883.23,190.9
886.9,190.79999999999998
895.95,190.9
901.16,190.79999999999998
903.44,190.9
900.66,190.79999999999998
895.55,190.9
888.15,190.9
882.31,190.79999999999998
879.47,190.9
880.77,190.79999999999998
885.95,190.9
888.58,190.79999999999998
897.0,190.9
902.68,190.9
905.94,190.9
909.1,190.79999999999998
903.75,190.9
897.03,190.9
891.66,191.0
886.64,190.9
886.25,190.9
887.59,190.9
890.44,191.0
897.69,190.9
906.03,190.9
911.27,190.9
913.3,191.0
910.16,191.0
902.49,191.0
894.17,190.9
888.44,191.0
887.12,191.0
888.24,191.0
891.6,191.1
901.29,191.1
905.4,191.1
911.78,191.1
915.54,191.0
914.78,191.0
906.44,191.1
898.64,191.0
894.31,191.1
890.86,191.20000000000002
891.59,191.20000000000002
891.59,191.1
895.77,191.1
904.1,191.1
915.03,191.20000000000002
921.62,191.20000000000002
918.5,191.20000000000002
915.03,191.20000000000002
904.41,191.20000000000002
897.89,191.20000000000002
892.54,191.29999999999998
889.65,191.29999999999998
892.99,191.29999999999998
895.49,191.20000000000002
907.14,191.29999999999998
915.63,191.29999999999998
922.25,191.4
921.57,191.4
918.29,191.4
910.01,191.4
901.74,191.5
896.5,191.4
893.44,191.4
894.61,191.4
895.61,191.5
903.9,191.5
912.78,191.5
919.25,191.6
921.35,191.5
919.47,191.6
910.32,191.6
903.16,191.6
895.59,191.6
891.6,191.6
891.51,191.6
894.55,191.70000000000002
901.94,191.70000000000002
911.12,191.70000000000002
921.09,191.70000000000002
926.32,191.70000000000002
925.07,191.70000000000002
918.96,191.70000000000002
906.51,191.70000000000002
898.69,191.8
893.25,191.8
890.7,191.70000000000002
893.93,191.8
899.99,191.9
910.02,191.8
919.45,191.9
925.87,191.8
927.15,191.9
921.03,191.9
914.18,191.9
902.39,191.9
894.19,191.9
891.35,191.9
893.51,192.0
897.28,192.0
907.12,192.0
917.39,192.10000000000002
927.78,192.10000000000002
929.89,192.0
924.57,192.0
915.03,192.10000000000002
905.43,192.10000000000002
895.29,192.10000000000002
892.16,192.2
890.53,192.2
895.92,192.2
904.7,192.2
914.58,192.2
923.98,192.2
929.34,192.2
926.87,192.3
920.46,192.2
909.23,192.2
902.47,192.3
896.27,192.39999999999998
894.35,192.39999999999998
897.26,192.39999999999998
905.34,192.39999999999998
915.95,192.39999999999998
929.76,192.39999999999998
935.58,192.5
936.36,192.5
928.22,192.5
918.73,192.5
907.72,192.39999999999998
900.16,192.5
897.65,192.60000000000002
900.27,192.60000000000002
908.78,192.60000000000002
920.51,192.7
934.19,192.7
940.88,192.7
943.3,192.7
936.32,192.7
924.36,192.60000000000002
914.2,192.8
906.68,192.8
903.34,192.8
904.81,192.8
909.3,192.8
921.81,192.89999999999998
931.87,192.89999999999998
941.39,192.89999999999998
943.87,192.89999999999998
942.69,193.0
932.74,193.0
919.77,193.0
909.8,193.0
901.13,193.1
900.05,193.1
902.41,193.2
913.6,193.1
928.76,193.1
939.3,193.29999999999998
945.8,193.2
943.93,193.2
934.47,193.2
921.84,193.29999999999998
910.24,193.29999999999998
902.46,193.29999999999998
898.96,193.29999999999998
901.65,193.4
908.88,193.4
922.27,193.5
935.47,193.4
942.97,193.4
943.15,193.5
932.92,193.5
922.64,193.6
907.26,193.5
900.06,193.5
894.58,193.6
898.19,193.6
902.91,193.70000000000002
915.14,193.6
926.96,193.70000000000002
937.1,193.6
939.49,193.70000000000002
933.04,193.70000000000002
921.25,193.79999999999998
907.64,193.70000000000002
894.77,193.79999999999998
889.38,193.79999999999998
889.63,193.79999999999998
897.4,193.9
908.95,193.79999999999998
923.04,193.9
932.1,193.9
935.12,193.9
929.95,194.0
913.68,193.9
903.67,193.9
889.03,194.0
884.32,194.0
883.74,194.0
891.31,194.1
898.29,194.0
682.67,196.70000000000002
688.17,196.8
690.66,196.8
682.87,196.70000000000002
674.4,196.70000000000002
661.82,196.70000000000002
653.84,196.70000000000002
654.6,196.70000000000002
659.75,196.8
668.17,196.70000000000002
678.12,196.8
689.93,196.8
699.34,196.8
703.54,196.8
699.98,196.8
688.93,196.8
678.43,196.8
669.63,196.8
668.65,196.8
666.64,196.9
674.19,196.8
683.79,196.9
697.33,196.9
705.15,196.9
710.22,196.9
707.55,196.9
699.97,196.9
688.17,196.9
676.51,197.0
673.28,196.9
671.29,196.9
675.38,197.0
686.21,197.10000000000002
696.34,197.10000000000002
707.75,197.0
715.06,197.0
715.37,197.0
704.09,197.0
692.61,197.10000000000002
678.92,197.10000000000002
668.27,197.2
662.13,197.2
662.76,197.2
671.31,197.2
681.76,197.2
693.06,197.2
701.6,197.2
701.53,197.2
697.29,197.2
681.78,197.2
666.01,197.3
656.29,197.3
649.39,197.2
650.13,197.3
654.17,197.3
663.24,197.3
675.13,197.3
684.99,197.3
686.86,197.3
681.86,197.3
671.68,197.3
656.58,197.3
646.82,197.2
639.68,197.3
639.42,197.3
642.98,197.3
652.2,197.3
662.9,197.3
672.17,197.39999999999998
678.38,197.3
676.06,197.3
666.77,197.39999999999998
652.72,197.3
638.48,197.3
632.33,197.3
625.31,197.3
631.17,197.39999999999998
640.63,197.3
652.32,197.3
661.96,197.3
668.62,197.3
668.79,197.3
663.11,197.3
647.93,197.3
638.35,197.39999999999998
626.76,197.39999999999998
622.4,197.39999999999998
625.94,197.3
632.47,197.3
641.46,197.3
651.19,197.3
661.54,197.3
663.84,197.3
658.83,197.3
650.42,197.2
638.12,197.3
626.6,197.3
621.56,197.3
618.87,197.3
625.89,197.3
634.59,197.2
645.92,197.3
655.56,197.2
663.5,197.3
662.74,197.2
656.17,197.2
641.76,197.2
628.76,197.2
620.04,197.10000000000002
618.7,197.10000000000002
622.97,197.2
632.62,197.2
640.77,197.2
653.85,197.10000000000002
661.73,197.10000000000002
666.55,197.10000000000002
660.93,197.10000000000002
652.24,197.10000000000002
639.66,197.10000000000002
628.28,197.0
622.12,197.10000000000002
622.63,197.0
628.81,197.0
639.35,197.0
653.44,197.0
664.04,197.0
668.82,197.0
669.56,197.0
660.35,197.0
648.3,196.9
634.96,196.9
626.35,196.9
624.91,196.9
631.04,196.8
641.31,196.9
651.42,196.8
662.28,196.9
670.76,196.9
672.63,196.8
666.04,196.8
655.48,196.8
643.75,196.8
634.05,196.8
628.4,196.8
630.38,196.8
638.77,196.8
647.94,196.8
658.93,196.8
668.85,196.8
672.93,196.8
671.65,196.8
662.48,196.70000000000002
649.72,196.70000000000002
638.42,196.70000000000002
632.09,196.70000000000002
628.98,196.70000000000002
632.71,196.70000000000002
644.02,196.70000000000002
652.98,196.70000000000002
664.51,196.6
671.32,196.6
670.81,196.70000000000002
664.26,196.6
654.04,196.6
641.24,196.6
632.42,196.70000000000002
630.61,196.6
632.34,196.6
638.92,196.6
651.25,196.5
661.62,196.5
672.49,196.6
675.7,196.5
673.1,196.6
662.46,196.5
650.15,196.5
636.39,196.5
629.21,196.5
631.77,196.5
637.74,196.5
648.4,196.5
659.49,196.5
670.35,196.4
676.56,196.5
674.59,196.4
667.08,196.4
655.85,196.4
643.44,196.4
634.03,196.4
634.31,196.4
635.77,196.4
647.31,196.4
657.16,196.4
666.91,196.29999999999998
673.81,196.29999999999998
676.33,196.4
673.34,196.29999999999998
662.64,196.29999999999998
649.67,196.29999999999998
639.85,196.29999999999998
635.49,196.29999999999998
633.88,196.4
641.01,196.4
651.62,196.4
662.83,196.29999999999998
672.2,196.29999999999998
675.79,196.29999999999998
676.67,196.29999999999998
669.72,196.20000000000002
657.56,196.20000000000002
645.4,196.20000000000002
638.6,196.29999999999998
637.49,196.20000000000002
642.57,196.20000000000002
649.22,196.29999999999998
658.1,196.29999999999998
670.63,196.20000000000002
675.72,196.20000000000002
678.48,196.20000000000002
675.4,196.20000000000002
666.91,196.1
655.69,196.20000000000002
643.56,196.20000000000002
640.05,196.20000000000002
640.92,196.20000000000002
646.17,196.20000000000002
654.81,196.1
665.44,196.20000000000002
675.68,196.20000000000002
679.87,196.1
681.3,196.20000000000002
674.35,196.1
662.45,196.1
651.17,196.20000000000002
643.03,196.1
641.38,196.1
645.17,196.1
653.38,196.1
661.71,196.1
673.18,196.1
680.04,196.1
681.01,196.0
678.21,196.1
666.69,196.1
656.14,196.1
648.06,196.1
642.42,196.0
643.38,196.0
650.36,196.0
658.09,196.1
666.41,196.1
677.04,196.1
684.23,196.1
682.93,196.0
676.0,196.0
665.16,196.0
654.12,196.0
645.99,196.0
643.03,196.1
647.11,196.0
653.24,196.0
664.67,196.0
673.91,196.0
684.25,196.0
684.68,196.0
681.6,196.0
671.41,196.0
660.06,196.0
651.24,195.9
650.38,195.9
648.35,195.9
653.36,196.0
661.81,196.0
672.38,196.0
680.69,196.0
684.93,196.0
684.89,195.9
681.46,195.9
669.09,195.9
657.96,195.9
650.43,195.9
647.2,196.0
653.0,195.9
658.44,196.0
666.46,195.9
678.29,195.9
684.49,195.9
686.1,195.9
683.91,195.9
675.78,195.9
665.91,195.9
658.42,195.9
653.54,195.79999999999998
654.56,195.79999999999998
658.51,195.9
664.37,195.9
671.97,195.9
684.28,195.9
686.95,195.9
689.49,195.79999999999998
683.58,195.79999999999998
665.48,195.79999999999998
658.43,195.79999999999998
655.31,195.79999999999998
659.18,195.9
666.87,195.79999999999998
674.25,195.9
685.94,195.79999999999998
691.24,195.79999999999998
695.33,195.79999999999998
692.44,195.79999999999998
683.39,195.79999999999998
672.95,195.79999999999998
662.99,195.9
658.22,195.9
657.18,195.79999999999998
660.32,195.9
667.77,195.9
677.47,195.79999999999998
685.82,196.0
692.96,195.9
694.47,195.9
687.47,195.79999999999998
676.11,195.79999999999998
664.76,195.9
657.85,195.9
655.02,195.79999999999998
657.0,195.79999999999998
660.6,195.9
669.77,195.9
679.98,195.79999999999998
687.22,195.9
690.92,195.9
692.0,195.9
684.67,195.9
674.03,195.9
666.25,195.9
658.42,195.9
655.85,195.79999999999998
656.76,195.9
664.93,195.9
673.1,195.9
684.51,195.9
692.46,195.9
697.56,195.9
691.46,195.9
680.75,195.79999999999998
667.59,195.79999999999998
656.37,195.9
651.53,195.9
653.77,195.79999999999998
660.31,195.9
670.58,195.9
679.36,195.9
688.5,195.79999999999998
692.3,195.9
694.26,195.9
685.55,195.9
672.59,195.9
661.35,195.79999999999998
654.02,195.9
653.28,195.9
659.36,195.9
665.71,195.9
678.15,195.9
686.59,195.9
693.22,195.9
695.54,195.9
690.54,195.9
677.86,195.9
666.06,195.9
655.93,195.9
653.93,195.9
655.98,195.9
662.99,195.79999999999998
673.41,195.79999999999998
682.52,195.9
691.51,195.9
693.94,195.9
691.75,195.9
685.09,195.9
671.65,195.9
662.58,195.9
655.14,195.9
653.22,195.79999999999998
660.7,195.9
666.5,195.9
678.88,195.9
686.09,195.9
696.31,195.9
697.37,195.9
690.41,195.79999999999998
682.28,195.9
668.15,195.9
659.27,195.9
656.98,195.9
657.6,195.9
666.84,195.9
676.28,195.9
686.74,195.9
694.85,195.9
697.59,195.9
695.75,195.9
685.6,195.9
674.48,195.9
662.55,195.9
656.52,195.9
656.73,195.9
663.11,195.9
671.26,195.9
680.48,195.9
688.26,195.9
696.26,195.9
697.44,195.9
692.63,195.9
683.91,195.9
671.84,195.9
662.66,195.9
660.43,195.9
662.64,195.9
669.92,196.0
680.78,195.9
688.39,195.9
696.78,196.0
702.18,195.9
698.35,195.9
690.07,196.0
681.01,195.9
665.85,196.0
663.31,196.0
663.9,195.9
668.75,196.0
678.19,196.0
686.27,196.0
696.05,195.9
702.96,195.9
702.15,196.0
695.73,195.9
684.26,196.0
671.98,196.0
665.8,195.9
663.14,195.9
665.35,196.0
675.08,196.1
684.96,196.0
693.05,196.0
701.48,196.1
703.44,196.0
702.09,196.1
692.26,196.1
677.46,196.1
667.98,196.1
663.42,196.1
663.9,196.1
670.78,196.1
679.37,196.0
691.65,196.1
699.19,196.1
703.93,196.1
703.17,196.1
694.58,196.1
684.3,196.1
671.15,196.1
666.18,196.1
661.82,196.1
665.12,196.20000000000002
673.85,196.20000000000002
684.24,196.20000000000002
694.09,196.20000000000002
701.87,196.20000000000002
707.94,196.20000000000002
701.22,196.20000000000002
690.37,196.20000000000002
677.18,196.20000000000002
666.11,196.20000000000002
659.52,196.29999999999998
663.43,196.20000000000002
669.71,196.29999999999998
678.29,196.20000000000002
694.12,196.20000000000002
704.06,196.20000000000002
707.66,196.29999999999998
704.38,196.29999999999998
694.66,196.29999999999998
682.42,196.29999999999998
672.59,196.29999999999998
660.7,196.29999999999998
663.25,196.29999999999998
668.14,196.29999999999998
677.5,196.29999999999998
687.27,196.29999999999998
699.14,196.20000000000002
705.55,196.29999999999998
704.23,196.29999999999998
695.99,196.4
681.99,196.29999999999998
672.92,196.29999999999998
664.1,196.29999999999998
659.89,196.29999999999998
661.88,196.4
672.09,196.4
682.38,196.29999999999998
694.15,196.4
