ay_(g),ax_(g),hf_left_(mm),hf_right_(mm),pitch_(deg),roll_left_(deg)
0.03265306122448984,-1.3714285714285714,8.79732340663265,9.677904851291615,1.4947225827683217,-0.03450998652290788
0.09795918367346952,-1.3714285714285714,7.916741961973685,10.558486295950573,1.4947225827683217,-0.10352995956872366
0.16326530612244886,-1.3714285714285714,7.036160517314734,11.43906774060953,1.4947225827683217,-0.17254993261453905
0.22857142857142854,-1.3714285714285714,6.155579072655769,12.319649185268489,1.4947225827683217,-0.24156990566035474
0.2938775510204082,-1.3714285714285714,5.274997627996811,13.200230629927454,1.4947225827683217,-0.31058987870617055
0.3591836734693875,-1.3714285714285714,4.39441618333786,14.080812074586404,1.4947225827683217,-0.3796098517519859
0.4244897959183672,-1.3714285714285714,3.513834738678895,14.961393519245362,1.4947225827683217,-0.4486298247978017
0.4897959183673469,-1.3714285714285714,2.633253294019937,15.841974963904327,1.4947225827683217,-0.5176497978436174
0.5551020408163266,-1.3714285714285714,1.752671849360972,16.722556408563285,1.4947225827683217,-0.5866697708894332
0.6204081632653062,-1.3714285714285714,0.8720904047020142,17.60313785322225,1.4947225827683217,-0.655689743935249
0.6857142857142856,-1.3714285714285714,-0.00849103995694378,18.48371929788121,1.4947225827683217,-0.7247097169810643
0.7510204081632653,-1.3714285714285714,-0.8890724846159088,19.364300742540166,1.4947225827683217,-0.7937296900268802
0.8163265306122449,-1.3714285714285714,-1.7696539292748596,20.244882187199124,1.4947225827683217,-0.8627496630726957
0.8816326530612243,-1.3714285714285714,-2.6502353739338247,21.125463631858082,1.4947225827683217,-0.9317696361185112
0.946938775510204,-1.3714285714285714,-3.5308168185927826,22.006045076517047,1.4947225827683217,-1.0007896091643271
1.0122448979591836,-1.3714285714285714,-4.411398263251741,22.886626521176005,1.4947225827683217,-1.0698095822101428
1.0775510204081633,-1.3714285714285714,-5.2919797079106985,23.767207965834963,1.4947225827683217,-1.1388295552559584
1.142857142857143,-1.3714285714285714,-6.1725611525696635,24.647789410493928,1.4947225827683217,-1.2078495283017745
1.2081632653061223,-1.3714285714285714,-7.0531425972286215,25.528370855152883,1.4947225827683217,-1.2768695013475897
1.273469387755102,-1.3714285714285714,-7.933724041887579,26.40895229981184,1.4947225827683217,-1.3458894743934053
1.3387755102040817,-1.3714285714285714,-8.814305486546537,27.2895337444708,1.4947225827683217,-1.414909447439221
1.404081632653061,-1.3714285714285714,-9.694886931205488,28.17011518912976,1.4947225827683217,-1.4839294204850366
1.4693877551020407,-1.3714285714285714,-10.575468375864446,29.050696633788718,1.4947225827683217,-1.552949393530852
1.5346938775510204,-1.3714285714285714,-11.456049820523418,29.931278078447683,1.4947225827683217,-1.6219693665766681
1.6,-1.3714285714285714,-12.33663126518239,30.81185952310664,1.4947225827683217,-1.6909893396224838
-1.6,-1.3142857142857145,32.697792267733234,-10.45069852055579,1.432442475152975,1.6909893396224838
-1.5346938775510204,-1.3142857142857145,31.81721082307427,-9.570117075896832,1.432442475152975,1.6219693665766681
-1.469387755102041,-1.3142857142857145,30.93662937841531,-8.689535631237874,1.432442475152975,1.5529493935308523
-1.4040816326530614,-1.3142857142857145,30.05604793375635,-7.808954186578902,1.432442475152975,1.4839294204850366
-1.3387755102040817,-1.3142857142857145,29.17546648909739,-6.928372741919951,1.432442475152975,1.414909447439221
-1.273469387755102,-1.3142857142857145,28.29488504443843,-6.047791297260993,1.432442475152975,1.3458894743934053
-1.2081632653061225,-1.3142857142857145,27.41430359977947,-5.167209852602028,1.432442475152975,1.2768695013475897
-1.142857142857143,-1.3142857142857145,26.533722155120515,-4.286628407943077,1.432442475152975,1.2078495283017745
-1.0775510204081633,-1.3142857142857145,25.653140710461553,-3.406046963284105,1.432442475152975,1.1388295552559584
-1.0122448979591836,-1.3142857142857145,24.77255926580259,-2.525465518625154,1.432442475152975,1.0698095822101428
